Date,Open,High,Low,Close,SMA1,SMA2,Signal
1962-01-30,1.6897446313565951,1.699273371758915,1.668305277824402,1.6683052778244019,1.7287414736217923,1.7515922983487446,0.0
1962-01-31,1.6849784562873218,1.721505045890808,1.6849784562873218,1.721505045890808,1.7248591979344685,1.7484160396787856,0.0
1962-02-01,1.7389756675973336,1.765973323307319,1.7389756675973336,1.7612090110778809,1.725212083922492,1.7492983142534893,0.0
1962-02-02,1.7612089126613408,1.7723257541656494,1.7532685063128184,1.7723257541656494,1.7271531422932942,1.7496512929598491,0.0
1962-02-05,1.7723269306703158,1.7723269306703158,1.7405648298313046,1.7500934600830078,1.7285649246639676,1.7485925489001803,0.0
1962-02-06,1.7503304670093882,1.7535071072324828,1.7439771865631988,1.7519186735153198,1.7291206651263766,1.746576600604587,0.0
1962-02-07,1.7535077333450317,1.763037657417098,1.7535077333450317,1.7535077333450317,1.731970535384284,1.7444723910755582,0.0
1962-02-08,1.7535075190158882,1.7630374419231232,1.7535075190158882,1.7550958395004272,1.7359672784805298,1.7420153220494587,0.0
1962-02-09,1.7550952023636346,1.7678017616271973,1.7471534892183067,1.7678017616271973,1.7446402841144137,1.7413228684001498,0.0
1962-02-12,1.7678013154606538,1.7820961910243498,1.766212882348004,1.7693897485733032,1.7558718919754028,1.7423066827985976,0.0
1962-02-13,1.769390011265767,1.7709781037974757,1.740800142288208,1.740800142288208,1.758015791575114,1.7414374947547913,0.0
1962-02-14,1.7408005646302152,1.7471537315375398,1.7344472841172736,1.7376238107681274,1.7553952137629192,1.7403036488427057,0.0
1962-02-15,1.7376250343647897,1.7376250343647897,1.7296835417370082,1.7312718629837036,1.7508336702982585,1.7389934062957764,0.0
1962-02-16,1.7312714816787351,1.737624651660563,1.7296831607818601,1.7296831607818604,1.7485658592647977,1.7385653919643826,0.0
1962-02-19,1.7296819342704552,1.7376234195178788,1.709033663647026,1.7122104167938232,1.744153830740187,1.736637247933282,0.0
1962-02-20,1.7130057811737063,1.721741603147061,1.7130057811737063,1.713005781173706,1.7396536138322618,1.735812074608273,0.0
1962-02-21,1.7130055906897077,1.724917939612938,1.7002990245819092,1.7002990245819092,1.7335650788413153,1.7347661786609225,0.0
1962-02-23,1.702681226459349,1.709034394653615,1.702681226459349,1.705857753753662,1.7266824112998114,1.7356613477071126,0.0
1962-02-26,1.7058581355166627,1.707446569927763,1.6963282106840516,1.6995048522949219,1.7189174228244357,1.7373946573999193,0.0
1962-02-27,1.6995055002708606,1.7138003929700367,1.6899754581990345,1.7026822566986084,1.7146821022033691,1.7363489468892415,0.0
1962-02-28,1.702681226459349,1.705857753753662,1.6931513037594903,1.705857753753662,1.711152540312873,1.7332738770378961,0.0
1962-03-01,1.712209574175403,1.7265044450759888,1.712209574175403,1.7265044450759888,1.7106228272120159,1.7307282487551372,0.0
1962-03-02,1.740800142288208,1.7503300607455312,1.740800142288208,1.740800142288208,1.7118580473793878,1.7302119533220928,0.0
1962-03-05,1.7408008801217054,1.7408008801217054,1.7280942031873299,1.7344475984573364,1.7143288453420003,1.7292413380410936,0.0
1962-03-06,1.7344470270919987,1.742388512950721,1.7312703873062696,1.7360353469848633,1.7168876859876845,1.7282706499099731,0.0
1962-03-07,1.7360362026871905,1.7415952682495117,1.7312712406599196,1.7415952682495117,1.721476157506307,1.7275206181738112,0.0
1962-03-08,1.7415944386187692,1.7455652952194214,1.731270415947157,1.7455652952194214,1.725888106558058,1.7262852589289348,0.0
1962-03-09,1.7471539047324225,1.7566838264465332,1.7471539047324225,1.7566838264465332,1.732241325908237,1.7255793743663363,0.0
1962-03-12,1.7566840463793243,1.761449007832942,1.7503308780468099,1.7550958395004272,1.7380650573306613,1.7263735797670152,0.0
1962-03-13,1.7550960540237095,1.7550960540237095,1.747154337024665,1.7535077333450317,1.7433594995074801,1.7272560199101765,0.0
1962-03-14,1.7535066106369426,1.7582715696221414,1.7471532183844272,1.7503299713134766,1.7460067802005343,1.728314803706275,0.0
1962-03-15,1.750330751766794,1.7598606739864797,1.7471539974212646,1.7471539974212646,1.7467127641042073,1.7292854057417975,0.0
1962-03-16,1.747154123472089,1.7550958395004272,1.747154123472089,1.7550958395004272,1.7490070131089952,1.7316679292254977,0.0
1962-03-19,1.7582710043504872,1.7662124865004385,1.7582710043504872,1.759859323501587,1.7516541216108534,1.734270903799269,0.0
1962-03-20,1.756682752077502,1.756682752077502,1.7487412691116333,1.7487412691116333,1.7524481217066448,1.7369621396064758,0.0
1962-03-21,1.7487416516517436,1.7535066106369426,1.7439766926665448,1.7503299713134766,1.7529775301615398,1.739432818359799,0.0
1962-03-22,1.743978432957269,1.743978432957269,1.7312718629837038,1.7312718629837036,1.7501539786656697,1.7411976522869534,0.0
1962-03-23,1.7328588503834215,1.7408005646302152,1.7328588503834215,1.7376238107681274,1.7482126421398587,1.74313884973526,0.0
1962-03-26,1.7376243380298584,1.7439777340762803,1.7344478104151244,1.736830234527588,1.7463595867156982,1.7448595431115892,0.0
1962-03-27,1.7328605101743526,1.7328605101743526,1.702682512438016,1.7042707204818726,1.7412418921788533,1.743624336189694,0.0
1962-03-28,1.705857992471594,1.7185645578495634,1.705857992471594,1.7137995958328247,1.7375358475579157,1.7421243058310614,0.0
1962-03-29,1.7137989262194324,1.7217406400833424,1.7090339660644531,1.7090339660644531,1.7324178616205852,1.7407124373647902,0.0
1962-03-30,1.7058574841595417,1.7058574841595417,1.6844152182764203,1.6923567056655884,1.7249175707499187,1.738285846180386,0.0
1962-04-02,1.6915625547337176,1.6915625547337176,1.6693261861801147,1.6693261861801147,1.7160936726464167,1.7342708971765306,0.0
1962-04-03,1.667738555942561,1.667738555942561,1.610559002840968,1.6280304193496704,1.702504833539327,1.7277411818504333,0.0
1962-04-04,1.6280309681632104,1.642325861257455,1.6208834648132322,1.6208834648132324,1.6902394559648302,1.72019671731525,0.0
1962-04-05,1.6296196129979748,1.6550328731536863,1.6296196129979748,1.6550328731536865,1.681062685118781,1.71463766362932,0.0
1962-04-06,1.6550311740747603,1.6677376206994048,1.6423243866332866,1.6534427404403687,1.6717974079979792,1.7090784973568387,0.0
1962-04-09,1.653444437888586,1.6629743678448305,1.642326072667241,1.6550328731536865,1.6663265360726252,1.703784214125739,0.0
1962-04-10,1.6550309344888574,1.6613839864730835,1.6455010156957388,1.6613839864730835,1.6605025794770982,1.6990192135175068,0.0
1962-04-11,1.6613846072074538,1.6740913975570364,1.639148235321045,1.639148235321045,1.6527374982833862,1.6925776799519856,0.0
1962-04-12,1.6391480869503223,1.642324613841735,1.6216765642166138,1.6216765642166138,1.6448841492335002,1.6849008599917095,0.0
1962-04-13,1.6216762244382412,1.6455011367797852,1.6200879045225116,1.6455011367797852,1.6422369215223525,1.6791652970843844,0.0
1962-04-16,1.6455013451375629,1.6566193587442588,1.6264413901297847,1.6439129114151,1.6440016428629558,1.6732532382011414,0.0
1962-04-17,1.6439129088999263,1.651854395866394,1.6359713083278427,1.651854395866394,1.6474428574244182,1.6688411566946242,0.0
1962-04-18,1.6518542330285244,1.6661491126491021,1.6470892731549984,1.6486777067184448,1.6467367278205023,1.6638997064696417,0.0
1962-04-19,1.648677706718445,1.6550311001554174,1.6423243132814724,1.6486777067184448,1.6462072796291776,1.6590023438135784,0.0
1962-04-23,1.6486771991724691,1.650265632246916,1.6407356018280834,1.6470887660980225,1.6453246010674372,1.6558255685700312,0.0
1962-04-24,1.6470892294843116,1.6574134793449555,1.6439127032584542,1.6455011367797852,1.643559839990404,1.652031209733751,0.0
1962-04-25,1.6455021766753928,1.6518552331420007,1.6280304193496702,1.6280304193496704,1.6423245271046956,1.647531012694041,0.0
1962-04-26,1.6264413372433635,1.6264413372433635,1.5867332220077515,1.5867332220077515,1.6384419335259333,1.6416630413797166,0.0
1962-04-27,1.5867332460890753,1.6042047670714346,1.5247887626061647,1.5422601699829102,1.626970714992947,1.6346038182576497,0.0
1962-04-30,1.54226055411693,1.556555438481135,1.4294897996882021,1.442196249961853,1.604557752609253,1.6242796977361043,0.0
1962-05-01,1.4421944084634342,1.4755492096623921,1.3659551225355242,1.4676076173782349,1.5840858883327908,1.6157643728786044,0.0
1962-05-02,1.493022444632261,1.5374952960237231,1.493022444632261,1.5009640455245972,1.5676732593112521,1.6072049935658772,0.0
1962-05-03,1.5009639832778077,1.5374952322619384,1.489845628884008,1.5319361686706543,1.554701977305942,1.6004546284675598,0.0
1962-05-04,1.5319349931668,1.543847441673279,1.5168460204781926,1.5438474416732788,1.5432307190365262,1.5942776600519817,-1.0
1962-05-07,1.5438476723140102,1.555760122600131,1.5096988677978516,1.5096988677978516,1.5281415780385335,1.5858507090144687,-1.0
1962-05-08,1.5079533494403161,1.5079533494403161,1.4598991870880127,1.4598991870880127,1.5094603300094604,1.5758924285570781,-1.0
1962-05-09,1.4598986217337901,1.473401308457631,1.4297156509307483,1.4328926801681519,1.4923669364717271,1.56540443499883,-1.0
1962-05-10,1.432893087822135,1.4606932662002978,1.4265390275396164,1.439247488975525,1.480921083026462,1.5539458990097046,-1.0
1962-05-11,1.4392472155857912,1.4614872177154115,1.4106529271334223,1.417007327079773,1.478122313817342,1.5413400332132976,-1.0
1962-05-14,1.4170069270727808,1.444012522697449,1.3923837904639917,1.4440125226974487,1.475500636630588,1.5297932624816895,-1.0
1962-05-15,1.4440129481590414,1.4710186653641995,1.436070203781128,1.436070203781128,1.4682902097702026,1.5179817345407274,-1.0
1962-05-16,1.4360704233131343,1.4598990009603587,1.4360704233131343,1.4519559144973755,1.4594035148620605,1.5070527460840013,-1.0
1962-05-17,1.4519547736327334,1.4519547736327334,1.420183475357493,1.4265378713607788,1.4463691181606717,1.494799918598599,-1.0
1962-05-18,1.4265379274507959,1.4344806671142578,1.4154178192254627,1.4344806671142578,1.4380115403069391,1.4830765591727362,-1.0
1962-05-21,1.4344818260519787,1.4344818260519787,1.4170076483264893,1.4297161102294922,1.4346578651004367,1.4720590975549486,0.0
1962-05-22,1.4281268356957653,1.4281268356957653,1.3820583820343018,1.3820583820343018,1.4290096097522311,1.4606882731119792,0.0
1962-05-23,1.3820585815289868,1.3915900106189578,1.319309949874878,1.319309949874878,1.415683216518826,1.448302149772644,0.0
1962-05-24,1.3193100935150577,1.3534643279942054,1.2645043134689333,1.264504313468933,1.3987384372287326,1.4384303755230374,0.0
1962-05-25,1.2645038429417692,1.293098236308409,1.232732307381455,1.266092300415039,1.3789695236417983,1.4272350801361933,-1.0
1962-05-28,1.2613261242211027,1.2613261242211027,1.1278860874353465,1.1469489336013794,1.3468449380662706,1.4075675739182367,-1.0
1962-05-29,1.161246830387466,1.2295555209390112,1.161246830387466,1.2168470621109009,1.3207217322455511,1.3900626235538058,-1.0
1962-05-31,1.2390862130294429,1.2708576252549328,1.2390862130294429,1.2470290660858154,1.300776309437222,1.3735727137989469,-1.0
1962-06-01,1.2422637709739561,1.2422637709739561,1.2160522902834225,1.2232009172439575,1.2773007816738553,1.3576561609903972,-1.0
1962-06-04,1.2073157007505573,1.2073157007505573,1.1437727212905884,1.1437727212905884,1.245529294013977,1.3400935795572069,-1.0
1962-06-05,1.1437724294181562,1.188252537776604,1.121532432050721,1.156878113746643,1.2205092642042372,1.3247594369782343,-1.0
1962-06-06,1.1568784089814872,1.1946069003547108,1.15012700789217,1.1612468957901,1.202946702639262,1.3093149595790439,-1.0
1962-06-07,1.169188541490382,1.1882513777669947,1.169188541490382,1.1755425930023193,1.1930620670318604,1.2959002521302965,-1.0
1962-06-08,1.1763377381203728,1.1946061298300323,1.1763377381203728,1.179514765739441,1.1834423409567938,1.2812059322992961,-1.0
1962-06-11,1.17951451682805,1.1818974290689053,1.1390060313450976,1.1405946016311646,1.1827363040712144,1.2647906210687425,-1.0
1962-06-12,1.1278867534678567,1.1278867534678567,1.0647408962249756,1.0647408962249756,1.1658356189727783,1.2432786756091647,-1.0
1962-06-13,1.0647402366507495,1.0897602499250794,1.0238347459450843,1.0250262022018433,1.1411686340967815,1.2209724717670016,-1.0
1962-06-14,1.0250260356166283,1.0540172999136663,0.9531430347880763,0.9722058773040771,1.1132802963256836,1.1952905389997694,-1.0
1962-06-15,0.9722062045015154,1.0627548505503046,0.9547320399377294,1.0595778226852417,1.103925307591756,1.1747273008028667,-1.0
1962-06-18,1.059577546106584,1.0794346184153571,1.008743068311003,1.0476632118225098,1.0917903184890747,1.1561497913466559,-1.0
1962-06-19,1.0476635399114549,1.0675206184387207,1.0357492018962566,1.0675206184387207,1.0813762876722548,1.1421614951557584,-1.0
1962-06-20,1.0675209017897254,1.0889666704599916,1.04210364818573,1.04210364818573,1.0665497382481892,1.129805902640025,-1.0
1962-06-21,1.0293952052547386,1.0293952052547386,1.0015950376029428,1.0031837224960327,1.0469574001100328,1.1151998705334134,-1.0
1962-06-22,1.0031834118831136,1.0214520326378065,0.986503361906066,1.0166863203048706,1.0331898132960002,1.1079630586836073,-1.0
1962-06-25,1.016687297188216,1.0675216109169825,1.0023901464520004,1.0564014911651611,1.0322632127337985,1.0990494158532884,-1.0
1962-06-26,1.0564004761224577,1.0770520098553908,1.0166863203048706,1.0166863203048706,1.0313365591896906,1.086252596643236,-1.0
1962-06-27,1.0182755420629428,1.0579899549484253,1.0182755420629428,1.0579899549484253,1.0408681233723958,1.0770742098490398,-1.0
1962-06-28,1.0651376681716167,1.1072349640548742,1.0651376681716167,1.0929378271102905,1.0445747905307345,1.0742500490612454,0.0
1962-06-29,1.0929384865996021,1.1040583750872457,1.0746698548907319,1.077846884727478,1.0479285319646199,1.0698594252268474,0.0
1962-07-02,1.0778457987522407,1.1120002269744873,1.0754628867460498,1.1120002269744873,1.0528707106908162,1.0671234991815355,0.0
1962-07-03,1.112000858901457,1.1239151984560867,1.1056464611483752,1.1167665719985962,1.061166591114468,1.0638581646813288,0.0
1962-07-05,1.116765937363371,1.1215316477522546,1.1080287448386685,1.1120002269744873,1.0732573138342962,1.0601073569721646,0.0
1962-07-06,1.0992928523677685,1.0992928523677685,1.0865842763012359,1.0961157083511353,1.0820828013949924,1.0576363073454962,0.0
1962-07-09,1.0961154137293265,1.113589701123944,1.083406954702298,1.1127954721450806,1.08834879928165,1.0603060060077243,0.0
1962-07-10,1.1318582814561033,1.1493324544603676,1.1318582814561033,1.139801025390625,1.102028210957845,1.0666823850737677,1.0
1962-07-11,1.1398006646004935,1.1898407081888691,1.135034951574151,1.1894437074661255,1.1166341834598117,1.0787511534161038,1.0
1962-07-12,1.1922232227272656,1.2382919938194952,1.1922232227272656,1.2041374444961548,1.1289896965026855,1.08678224351671,1.0
1962-07-13,1.204139004687397,1.2120820946133286,1.1834877889704019,1.1954020261764526,1.142051378885905,1.0949899554252625,1.0
1962-07-16,1.1954012725431924,1.2152583599090574,1.183487042848393,1.2152583599090576,1.1535245047675238,1.10319760772917,1.0
1962-07-17,1.2152581577864128,1.221612556489996,1.1755437624128129,1.175940990447998,1.1600994401507907,1.1106330156326294,1.0
1962-07-18,1.1759406014116884,1.181897770109277,1.1501263552201948,1.1604520082473755,1.165482971403334,1.1193701426188152,1.0
1962-07-19,1.1668068796673672,1.1946067085728211,1.1668068796673672,1.1676011085510254,1.1734257936477661,1.1277542975213792,1.0
1962-07-20,1.1707782411416787,1.1882527552325965,1.1707782411416787,1.1818983554840088,1.181103891796536,1.134726345539093,1.0
1962-07-23,1.1818975405465155,1.1977833585290587,1.180308856487093,1.1850745677947998,1.1861342853969998,1.1440812481774225,1.0
1962-07-24,1.178720930006653,1.178720930006653,1.1540977954864502,1.1540977954864502,1.1822069618437026,1.1494205726517572,0.0
1962-07-25,1.1540980812929507,1.1707781377092468,1.139800938774806,1.1676011085510254,1.1781473689609103,1.153568532731798,0.0
1962-07-26,1.173161222693126,1.185075453050608,1.173161222693126,1.1739556789398193,1.1757644414901733,1.158907910188039,0.0
1962-07-27,1.1739553778772156,1.1942095756530762,1.1731609218342618,1.1942095756530762,1.1734256876839533,1.1634750962257385,0.0
1962-07-30,1.201754304194333,1.230745792388916,1.201754304194333,1.230745792388916,1.1795151101218329,1.1698072751363118,0.0
1962-07-31,1.2307455127760643,1.2502055763927085,1.2295540571212769,1.2295540571212769,1.1871931155522664,1.1763380434778001,0.0
1962-08-01,1.226379247434792,1.226379247434792,1.1954020261764529,1.1954020261764526,1.1902821063995361,1.1818539500236511,0.0
1962-08-02,1.196194582484538,1.225583076477051,1.196194582484538,1.2255830764770508,1.195135964287652,1.188119928042094,0.0
1962-08-03,1.2255837171484218,1.231143886588361,1.2136693767553872,1.2232009172439575,1.1993722253375583,1.192753255367279,0.0
1962-08-06,1.223200923638135,1.2279666370955469,1.2057266409609575,1.2073153257369995,1.205285284254286,1.1937461230489943,0.0
1962-08-07,1.2063621325355935,1.2063621325355935,1.1861038208007812,1.1861038208007812,1.2073411411709256,1.192744255065918,0.0
1962-08-08,1.1861033471908886,1.2170866484897078,1.1773644265413854,1.2131143808364868,1.2116921080483332,1.1937282747692533,0.0
1962-08-09,1.2123198769680554,1.2123198769680554,1.1920615753029653,1.1964309215545654,1.2119389242596097,1.1926823059717815,0.0
1962-08-10,1.1964317950850996,1.2067594929514007,1.1920624456433802,1.194048523902893,1.2078614499833848,1.193688280052609,0.0
1962-08-13,1.1948430070516909,1.2067597060047472,1.1948430070516909,1.2035820484161377,1.2049756712383695,1.196084393395318,0.0
1962-08-14,1.2035810791566601,1.2266199588775635,1.201595002145919,1.2266199588775635,1.2084443304273818,1.1993632184134588,0.0
1962-08-15,1.2282087802886963,1.252836659010376,1.2282087802886963,1.2282087802886963,1.2087360752953424,1.2019360197914972,0.0
1962-08-16,1.2282087549454503,1.2480699800471047,1.22582537156654,1.2274143695831299,1.2092042366663616,1.2042882310019598,0.0
1962-08-17,1.2274147293976716,1.2440979633568077,1.2266203438024783,1.2377424240112305,1.2125850253634982,1.2089351548088922,0.0
1962-08-20,1.2440978449368187,1.262370189285104,1.2440978449368187,1.2512478828430176,1.2198232544793024,1.213582197825114,0.0
1962-08-21,1.2512484933419303,1.2647540765782852,1.245687451053586,1.2480708360671997,1.2237073050604925,1.2176997065544128,0.0
1962-08-22,1.2504533009537875,1.3076532542827763,1.2504533009537875,1.299708604812622,1.2351826032002766,1.2235607637299433,0.0
1962-08-23,1.2997088915247506,1.3179812370343977,1.2941478515962535,1.3044755458831787,1.2474522723091974,1.227656861146291,0.0
1962-08-24,1.3044752581195396,1.306064256201158,1.2949419515057048,1.299708604812622,1.2581330007976956,1.2315543360180325,0.0
1962-08-27,1.2997086172460541,1.3084475385486585,1.2949419638935373,1.2965309619903564,1.2659008900324504,1.237172610229916,0.0
1962-08-28,1.2957363709964949,1.2957363709964949,1.2504531145095825,1.2504531145095825,1.26837248272366,1.2385542790095012,0.0
1962-08-29,1.2504535448275023,1.2583979685550848,1.2337703118225796,1.2425090074539185,1.2700496647093031,1.2396269506878324,0.0
1962-08-30,1.2425088844448058,1.253631190208308,1.2297978077390779,1.232181191444397,1.269431749979655,1.2410083876715765,0.0
1962-08-31,1.2345648055777418,1.2639591218289579,1.2345648055777418,1.2591924667358398,1.2703144815233018,1.245068868001302,0.0
1962-09-04,1.2591923337960051,1.2758756816835761,1.2266203645675338,1.2313870191574097,1.2684607240888808,1.2460840145746868,0.0
1962-09-05,1.231387717546448,1.2456876894263922,1.2123210883731894,1.217087745666504,1.259280628628201,1.247231615914239,0.0
1962-09-06,1.2170867519155102,1.2357560591696197,1.2107311004010708,1.2329754829406738,1.2513361771901448,1.249394224749671,0.0
1962-09-07,1.2329757983071867,1.242112028387407,1.2147036790847778,1.2147036790847778,1.2418911854426067,1.250012093120151,0.0
1962-09-10,1.2147044883215878,1.229004575355953,1.1996099014981643,1.2210599184036255,1.2335055139329698,1.2497032019827101,0.0
1962-09-11,1.221058708766792,1.2321810129188298,1.210731017262719,1.2139086723327637,1.2294450203577678,1.2489087515407138,0.0
1962-09-12,1.2154977379539145,1.2282088135250948,1.2154977379539145,1.219072699546814,1.2268409861458673,1.2484453254275851,0.0
1962-09-13,1.2190734023788659,1.228209521624391,1.2182791301667155,1.218676209449768,1.2253404325909085,1.2473860912852817,0.0
1962-09-14,1.2186754409618363,1.23615328257329,1.217086670247312,1.2337700128555298,1.2225157154930963,1.246415098508199,0.0
1962-09-17,1.2361534408134414,1.2576034392489706,1.2361534408134414,1.2552200555801392,1.2251638306511774,1.246812277370029,0.0
1962-09-18,1.2552199569101412,1.2707116086018166,1.2440976521912117,1.245686650276184,1.2283414867189195,1.2438110576735601,0.0
1962-09-19,1.2456865966681943,1.2504532497800405,1.2274143695831299,1.2274143695831299,1.227723585234748,1.2395298812124464,0.0
1962-09-20,1.2274149290148133,1.2377426253079877,1.2147038482564285,1.2162926197052002,1.2279001341925726,1.2348956598175898,0.0
1962-09-21,1.2154986467621522,1.2154986467621522,1.1932543615268825,1.1972264051437378,1.2252519660525851,1.2293787399927776,0.0
1962-09-24,1.1837199947801678,1.1837199947801678,1.1495586999129048,1.1503533124923706,1.2181902594036527,1.2238176398807101,0.0
1962-09-25,1.1503538777622047,1.173392653465271,1.1408205677514145,1.173392653465271,1.2131146987279255,1.2199778424368963,0.0
1962-09-26,1.1733919286459278,1.174980812666252,1.129697561264038,1.129697561264038,1.2032281822628446,1.2142843074268765,0.0
1962-09-27,1.1296981453557067,1.14320383698028,1.107453871216085,1.1122205257415771,1.1897226836946275,1.2061191995938618,0.0
1962-09-28,1.1130151745744945,1.1328761829716263,1.1130151745744945,1.1233428716659546,1.1750696632597182,1.2001167469554477,0.0
1962-10-01,1.123342471183948,1.123342471183948,1.0812370847512098,1.0816341638565063,1.1568416092130873,1.1925915479660034,-1.0
1962-10-02,1.09077021554427,1.1161922521889274,1.09077021554427,1.1134119033813477,1.1441746685240004,1.1859491268793743,-1.0
1962-10-03,1.1134115701457263,1.1312864858075076,1.1026865752902806,1.1074532270431519,1.1320814026726618,1.1799907684326172,-1.0
1962-10-04,1.107453897831164,1.1376425969054544,1.1026872431911166,1.1368482112884521,1.1253727144665189,1.175312340259552,-1.0
1962-10-05,1.1368478906215829,1.1499561587728058,1.128903582108339,1.1447921991348267,1.1247548129823473,1.1714725361929998,-1.0
1962-10-08,1.1447923927601478,1.1487647749805994,1.1408203514776907,1.1432037353515625,1.1214004887474909,1.167257593737708,-1.0
1962-10-09,1.147176017685887,1.1678316367797372,1.147176017685887,1.1638593673706055,1.1251962449815538,1.164212213622199,-1.0
1962-10-10,1.1638590415976016,1.1813368857303734,1.1352590053368774,1.1412173509597778,1.1284181144502428,1.1590703990724351,0.0
1962-10-11,1.1412168844533037,1.155119760987516,1.128903232797127,1.1312865018844604,1.1293007400300767,1.1521852016448975,0.0
1962-10-12,1.1312866583941015,1.133670041457112,1.118575471467979,1.1289033889770508,1.1345528761545818,1.1456972426838345,0.0
1962-10-15,1.1344651294575472,1.1662427186965942,1.1344651294575472,1.1662427186965942,1.1404229667451646,1.1422988176345825,0.0
1962-10-16,1.1662412752197526,1.17100792475275,1.1360526084899902,1.1360526084899902,1.1436006757948134,1.1378410392337375,0.0
1962-10-17,1.1360531808374505,1.159886440509716,1.1296975312789,1.1487642526626587,1.1449246803919475,1.135148697429233,0.0
1962-10-18,1.148765214983309,1.1567095278830688,1.1285068988800049,1.1285068988800049,1.1431152025858562,1.1339350077841017,0.0
1962-10-19,1.1285069601959834,1.1312875380496035,1.10586525807571,1.1062625646591187,1.1390106280644734,1.130205558405982,0.0
1962-10-22,1.0959341800415205,1.0959341800415205,1.0764704841575063,1.0899758338928223,1.130801346566942,1.1279987957742479,0.0
1962-10-23,1.0899764356687118,1.0899764356687118,1.0486655235290527,1.0486655235290527,1.1205178101857503,1.1244679623179965,0.0
1962-10-24,1.0486648504871823,1.0804424285888672,1.0232425834430523,1.0804424285888672,1.1148684687084622,1.1220846043692694,0.0
1962-10-25,1.080442379482395,1.0820313776435482,1.0550204545316704,1.0756757259368896,1.108954283926222,1.121753580040402,0.0
1962-10-26,1.0709090066641798,1.0709090066641798,1.0462813550135879,1.0534313917160034,1.0964196920394897,1.1184213293923273,0.0
1962-10-29,1.0740872614334755,1.095537149413936,1.0740872614334755,1.0947425365447998,1.0918296840455797,1.1177151799201965,0.0
1962-10-30,1.094742636914108,1.1185760247490784,1.0840177487635902,1.117781639099121,1.088387171427409,1.1166559259096782,0.0
1962-10-31,1.1153983281182633,1.1153983281182633,1.0939484367623509,1.0995094776153564,1.0851652357313368,1.1141402191585965,0.0
1962-11-01,1.0995091956718102,1.1185758113861084,1.0867981185289446,1.1185758113861084,1.086533374256558,1.1127720011605158,0.0
1962-11-02,1.1185765052296994,1.1753793085036728,1.1026877625914582,1.135259747505188,1.0915649202134874,1.1111831333902147,0.0
1962-11-05,1.1418536403873922,1.1577459260895246,1.1418536403873922,1.1490051746368408,1.102713770336575,1.1116157902611628,0.0
1962-11-07,1.149006389421647,1.1648985782559849,1.131524981703875,1.1482118368148804,1.1102437045839098,1.1125560866461859,0.0
1962-11-08,1.1482113532421017,1.1601304330131474,1.1291407346725464,1.1291407346725464,1.1161842611100938,1.112569272518158,0.0
1962-11-09,1.1347034194707426,1.149006389421647,1.1347034194707426,1.1482118368148804,1.1267154216766357,1.1115675568580627,0.0
